"","ntaxa","mpd.obs","mpd.rand.mean","mpd.rand.sd","mpd.obs.rank","mpd.obs.z","mpd.obs.p","runs"
"fr1_00",13,9.63720262988539,9.98053744385681,0.92958593704001,328,-0.369341660938491,0.328,999
"fr2_00",16,9.37189463625892,9.87426339220089,0.808544085970565,247,-0.621325125814185,0.247,999
"fr3_00",19,8.79671900270854,9.88125037658524,0.740017456197671,78,-1.46554836618207,0.078,999
"fr4_00",20,9.25790676120405,9.97746508707022,0.760847146718988,172,-0.945733093656366,0.172,999
"fr5_00",12,7.56437581741515,9.87133126133445,0.992519100470304,14,-2.32434362505079,0.014,999
"fr6_00",17,9.28707605946338,9.97883046311078,0.802300354166674,194,-0.862213758294928,0.194,999
"fr7_00",9,10.0242710645772,9.80741927379984,1.19525846823013,555,0.181426692670487,0.555,999
"fr8_00",16,7.90204130500775,9.99762569174229,0.79271037279578,7,-2.64356877196358,0.007,999
"fr9_00",26,10.4180204674729,9.96328854822991,0.603381755824564,765,0.753638827911838,0.765,999
"fr10_00",17,9.98780122613882,9.87041138384743,0.837400444520377,538,0.140183639810022,0.538,999
"fo1_00",21,9.59663225497676,9.91965033564193,0.718341485541071,300,-0.449672039227775,0.3,999
"fo2_00",20,10.0363914794152,10.0098382072892,0.728016028111859,499,0.0364734718750962,0.499,999
"fo3_00",15,9.32062409577429,9.94314285219805,0.853843701279535,227,-0.729078115222818,0.227,999
"fo4_00",9,8.68435994146611,9.91831557821111,1.17965240951902,152,-1.04603324401984,0.152,999
"fo5_00",25,8.83238659639153,9.86495534629519,0.628981419741476,53,-1.64165222929489,0.053,999
"fo6_00",21,10.2930995063492,9.93745318824104,0.683796730928472,670,0.520105320809728,0.67,999
"fo7_00",20,9.55115490789184,9.89506384160503,0.735879893035402,316,-0.467343838264975,0.316,999
"fo8_00",24,9.77905111475884,9.95522247147826,0.660246991946375,389,-0.266826443540587,0.389,999
"fo9_00",19,10.4617865627358,9.92091649976603,0.742942385389494,758,0.728010776617903,0.758,999
"fo10_00",23,9.84376809570577,9.93682931137769,0.6981167525431,399,-0.133303226620635,0.399,999
"bc1_00",18,9.84171380541843,9.91179427144762,0.79879152428659,452,-0.0877331117049289,0.452,999
"bc2_00",17,9.04250639107882,9.9660747578715,0.816856919819246,137,-1.13063664441631,0.137,999
"bc3_00",17,9.59656237799015,9.88553621263754,0.817355967815067,350,-0.353547103130441,0.35,999
"bc4_00",5,10.883741073378,9.88508118602283,1.71139503680827,693,0.583535575291642,0.693,999
"bc5_00",14,8.3672542388055,9.95148929911632,0.907764633836658,55,-1.74520465025727,0.055,999
"bc6_00",17,9.41353900323824,9.90766835088225,0.788480166254614,248,-0.626685830274196,0.248,999
"bc7_00",22,9.71809756483533,9.972769112959,0.702471088823582,344,-0.362536696777328,0.344,999
"bc8_00",16,9.741996763005,9.93427450309525,0.839739481247845,384,-0.228973085562836,0.384,999
"bc9_00",22,9.90236142310108,9.90588023579425,0.676606389543809,471,-0.00520067907656302,0.471,999
"bc10_00",12,10.2312048676036,9.92495672085824,1.00779340000534,586,0.303879889215164,0.586,999
"na1_00",17,8.8758595614725,9.91625504738696,0.785155467574942,91,-1.3250821383539,0.091,999
"na2_00",14,9.05680034393659,9.91266187814456,0.958300382814106,171,-0.893103612976424,0.171,999
"na3_00",11,10.4549423143182,9.9584450912873,1.05063900157325,662,0.472566906699085,0.662,999
"na4_00",11,11.0620721302295,9.93327029692725,1.02006585645867,866,1.10659701641326,0.866,999
"na5_00",18,8.93195813805582,9.90365945216966,0.766437817180845,106,-1.26781493857912,0.106,999
"na6_00",14,8.52777589495286,9.91076887410683,0.915100604589653,78,-1.51130156861182,0.078,999
