"","ntaxa","mpd.obs","mpd.rand.mean","mpd.rand.sd","mpd.obs.rank","mpd.obs.z","mpd.obs.p","runs"
"fr1_00",13,9.36657998292757,12.928330132589,2.57002736008021,96,-1.38588024586254,0.096,999
"fr2_00",16,14.0460562342014,17.8052393485583,2.66938195404725,96,-1.4082597316796,0.096,999
"fr3_00",19,13.3045244328984,18.0264658410908,2.55712827147902,45,-1.84657979846325,0.045,999
"fr4_00",20,15.9375474820663,17.386303449957,2.48340547524007,274,-0.583374717634716,0.274,999
"fr5_00",12,15.6700376723781,17.7629608066826,2.81816943288219,238,-0.742653408231747,0.238,999
"fr6_00",17,12.298886529213,16.4516582844978,3.02339927415624,110,-1.37354394134522,0.11,999
"fr7_00",9,8.64110974885073,10.7671783783713,2.43972152554589,207,-0.871439058621606,0.207,999
"fr8_00",16,9.01263243452978,15.9069829512262,3.28313445104887,11,-2.09992938744676,0.011,999
"fr9_00",26,16.0243461487036,18.7944380056242,2.36110258430778,140,-1.17321961160476,0.14,999
"fr10_00",17,14.7505230341003,17.3677613595239,2.61694755179846,184,-1.00011111175114,0.184,999
"fo1_00",21,18.2453923363573,19.2613042696153,2.03810555914264,292,-0.498458938351218,0.292,999
"fo2_00",20,17.8329131679425,19.4809327126375,2.06637970169693,213,-0.79753955352037,0.213,999
"fo3_00",15,6.29210416828837,4.16766096968115,0.925065048552032,994,2.29653385124919,0.994,999
"fo4_00",9,14.8814277377726,17.7382606518532,2.81708087926396,169,-1.01411107331326,0.169,999
"fo5_00",25,14.6559497152427,19.6316150669353,2.01590383134236,19,-2.46820571216401,0.019,999
"fo6_00",21,21.2670880793864,18.2997421866667,2.47763279922373,883,1.19765362068559,0.883,999
"fo7_00",20,17.4980981940986,19.0491412487965,2.18814287578565,237,-0.708839935390871,0.237,999
"fo8_00",24,15.1509077578053,15.7401404358002,2.66249285349042,410,-0.221308642095473,0.41,999
"fo9_00",19,15.7266596094524,18.3748036393422,2.43017020941256,155,-1.0896948780102,0.155,999
"fo10_00",23,20.8602468708218,19.1411250705593,2.11089771792854,757,0.814403173427805,0.757,999
"bc1_00",18,17.4373974689128,18.2138068630189,2.32407461046043,359,-0.334072490879384,0.359,999
"bc2_00",17,8.11750695446855,8.64191903827431,1.79267484616558,379,-0.292530508210923,0.379,999
"bc3_00",17,15.5082617635265,18.9018969105172,2.52047290547815,109,-1.3464279420004,0.109,999
"bc4_00",5,10.3697621104033,12.2326803589144,2.8320857562489,249,-0.657790197348574,0.249,999
"bc5_00",14,13.1336028670495,12.9076436846295,2.49931067920042,535,0.0904086011796946,0.535,999
"bc6_00",17,16.6381579555678,18.3655691657912,2.34777088937,232,-0.735766517101237,0.232,999
"bc7_00",22,18.4971276918567,18.5918529037704,2.37096228865588,464,-0.0399522220859103,0.464,999
"bc8_00",16,18.2374251091686,19.4831954086317,2.08137296039256,257,-0.598532950686585,0.257,999
