"","ntaxa","mpd.obs","mpd.rand.mean","mpd.rand.sd","mpd.obs.rank","mpd.obs.z","mpd.obs.p","runs"
"fr2000",66,5.97540382659688,9.2688857936591,1.16057021941375,2,-2.83781361262731,0.002,999
"fo2000",62,8.19765223628232,9.58973910558363,1.15715412039734,118,-1.20302632532934,0.118,999
"na2000",66,7.50374457477079,9.08862101000489,1.24075010525385,112,-1.27735345620611,0.112,999
"fr2001",56,5.28598948349832,7.76646817877935,1.13928612280907,14,-2.17722189853859,0.014,999
"fo2001",56,7.04828095553122,9.28239482868263,1.24409593593399,48,-1.79577298552477,0.048,999
"na2001",52,9.20532934964854,9.85314245320235,1.10757446153547,279,-0.584893500212821,0.279,999
"fr2002",40,6.61890372083183,7.99205999502297,1.26854972093282,160,-1.08246153188335,0.16,999
"fo2002",46,6.10760296090867,7.72296132784597,1.56040588492452,162,-1.03521678721139,0.162,999
"na2002",49,4.99626104590375,4.95068846594304,0.947193514933092,530,0.0481132727813548,0.53,999
"fr2003",75,9.14350776419487,10.582636320136,0.807858703250431,45,-1.78141121727206,0.045,999
"fo2003",85,8.40101053341982,9.13416629551271,1.04496301581945,243,-0.701609292380514,0.243,999
"na2003",108,8.93471124901715,10.2653751723186,0.893978542348125,67,-1.4884741190838,0.067,999
