"","ntaxa","mpd.obs","mpd.rand.mean","mpd.rand.sd","mpd.obs.rank","mpd.obs.z","mpd.obs.p","runs"
"fr2000",66,20.1552447552448,20.8489351822685,0.419999340561943,68,-1.65164646710071,0.068,999
"fo2000",62,20.3870967741935,20.8784961587711,0.428630963864692,136.5,-1.14643930561377,0.1365,999
"na2000",66,20.5249417249417,20.8604021270688,0.401215922040248,198,-0.836109395711911,0.198,999
"fr2001",56,20.3207792207792,20.8837623337623,0.463741609663969,124,-1.21400172262104,0.124,999
"fo2001",56,20.3246753246753,20.8685620685621,0.466185903900206,124,-1.16667350800716,0.124,999
"na2001",52,18.8906485671192,20.8598545755409,0.488695840236163,2,-4.0295125235158,0.002,999
"fr2002",40,20.4551282051282,20.8795423628757,0.608976691771999,223,-0.69693005246643,0.223,999
"fo2002",46,19.8057971014493,20.8433090094926,0.548754719104144,50,-1.89066603333649,0.05,999
"na2002",49,20.5612244897959,20.8680185287328,0.544951062523316,266,-0.562975393636874,0.266,999
"fr2003",75,20.2082882882883,20.8634872710548,0.366605916044633,58,-1.78720242661546,0.058,999
"fo2003",85,19.9543417366947,20.8040783079999,0.350323474545202,19,-2.42557702537161,0.019,999
"na2003",108,20.9877120110765,20.8993304484824,0.245906004313641,614,0.359411974672096,0.614,999
