"","ntaxa","mpd.obs","mpd.rand.mean","mpd.rand.sd","mpd.obs.rank","mpd.obs.z","mpd.obs.p","runs"
"fr1_00",13,8.39588879490488,11.5211177113198,1.98041669849213,64,-1.57806633260282,0.064,999
"fr2_00",16,12.9221647422181,15.81528380581,2.0450615752912,101,-1.41468555203771,0.101,999
"fr3_00",19,11.8610712391699,15.9695304172342,2.03282015682632,35,-2.02106377402245,0.035,999
"fr4_00",20,13.9008000955579,15.5205687030689,1.9685339784052,207,-0.822829895383998,0.207,999
"fr5_00",12,14.4480181165353,15.5922495454776,2.21120638484323,303,-0.517469303989679,0.303,999
"fr6_00",17,11.0652216474395,14.6840723075743,2.38843864220367,78,-1.5151532872521,0.078,999
"fr7_00",9,7.47109217293659,9.40243768847952,1.98456608207779,184,-0.973182769263528,0.184,999
"fr8_00",16,8.83806905180619,14.0821579721052,2.57688588780045,13,-2.03504895002361,0.013,999
"fr9_00",26,14.2520701042332,16.7210612880447,1.79145829109766,100,-1.37820187948596,0.1,999
"fr10_00",17,13.2178395007092,15.3579295822015,2.0862557373525,167,-1.02580428812054,0.167,999
"fo1_00",21,16.0924594526548,17.0237241662439,1.61705093739122,280,-0.575903140745523,0.28,999
"fo2_00",20,15.7260070066396,17.452420236581,1.63006089051375,142,-1.05910965657075,0.142,999
"fo3_00",15,5.28411289843831,3.71032772201909,0.716572675456124,990,2.19626735755372,0.99,999
"fo4_00",9,13.7402671368503,15.7636014035886,2.27025162581258,205,-0.89123788911026,0.205,999
"fo5_00",25,13.0087461143491,17.2768744842819,1.62840673229307,8,-2.62104564252354,0.008,999
"fo6_00",21,18.2003342025762,16.124925209087,1.9469889242509,857,1.06595829469741,0.857,999
"fo7_00",20,15.5107564048069,16.8996052713515,1.68081161406595,214,-0.826296567040561,0.214,999
"fo8_00",24,13.8359836655627,13.9326057211686,1.9756414039759,492,-0.0489066767943696,0.492,999
"fo9_00",19,14.8512095169383,16.3169380814394,1.93389620679023,232,-0.75791480398724,0.232,999
"fo10_00",23,18.2668437156101,16.9226633626021,1.58078144633986,768,0.850326499036459,0.768,999
"bc1_00",18,15.3901814424412,16.2357368070819,1.83979827936793,326,-0.459591344400634,0.326,999
"bc2_00",17,6.86749315726177,7.68382155422628,1.39007575504258,298,-0.587254611126936,0.298,999
"bc3_00",17,14.5349325424495,16.6038883099167,1.91592961553853,157,-1.07987044549426,0.157,999
"bc4_00",5,9.83536315972562,10.6780034591349,2.29586056342858,358,-0.367025904287023,0.358,999
"bc5_00",14,11.415606233748,11.3993109839546,2.02042371224348,504,0.00806526358538024,0.504,999
"bc6_00",17,15.0751275521733,16.4334700374095,1.8867940295368,251,-0.719920915570019,0.251,999
"bc7_00",22,16.8450306201249,16.6992753032312,1.74256990850194,504,0.0836438849210922,0.504,999
"bc8_00",16,16.1766206043546,17.3069974522232,1.63727039378143,236,-0.690403278628779,0.236,999
"bc9_00",22,10.2876200111057,9.58504392736067,1.70015458612825,664,0.413242471877237,0.664,999
"bc10_00",12,8.19574302123091,9.8371195246256,2.00276487089088,224,-0.819555269443372,0.224,999
"na1_00",17,12.3369960137532,15.0105339298946,2.34162833380636,152,-1.14174306722513,0.152,999
"na2_00",14,11.7161757836467,13.8057208110401,1.88173357149589,139,-1.11043617387994,0.139,999
"na3_00",11,13.4152727797463,15.9473726914668,2.18051573510015,144,-1.16123900000395,0.144,999
"na4_00",11,12.3118624181236,12.4445702738085,1.99830778543451,475,-0.0664101179268762,0.475,999
"na5_00",18,10.7586402712292,10.8480015121091,2.46671085235976,484,-0.0362268811500069,0.484,999
"na6_00",14,12.4731824704366,14.4145900432647,2.10941220618406,185,-0.920354763823067,0.185,999
"na7_00",14,14.5214752213279,16.3961472933996,1.96626474956409,184,-0.953417932395564,0.184,999
"na8_00",16,14.2475097964627,16.615171483963,1.77841740208287,108,-1.33133070151432,0.108,999
"na9_00",28,10.0598887740545,9.92619590270417,1.46172136829676,591,0.0914626236231063,0.591,999
"na10_00",18,14.8028640868191,15.9433257109234,2.02690126147819,297,-0.56266264458913,0.297,999
"fr1_01",20,13.2620470304623,16.4585190671139,1.94195268277522,62,-1.64600922823906,0.062,999
"fr2_01",22,10.1033531381114,12.9470696684502,1.97181961156139,75,-1.44217884519719,0.075,999
"fr3_01",19,10.8740793124587,11.4723130372016,1.54507195762321,359,-0.387188261227104,0.359,999
"fr4_01",10,11.1959429555406,14.2659586904599,2.16210145666489,90,-1.41992214354959,0.09,999
"fr5_01",29,10.1400177062217,13.904508553385,1.95983985191831,30,-1.92081554188142,0.03,999
"fr6_01",10,11.8172432531489,13.8746772119404,2.65595741015297,226,-0.774648701416102,0.226,999
"fr7_01",14,9.46765596869355,10.3236998039078,1.67124338232416,314,-0.512219730691616,0.314,999
"fr8_01",12,7.64044754114133,9.10694968470829,1.52484551970725,179,-0.961738172564858,0.179,999
"fr9_01",17,8.44569758632882,10.8714020145906,1.90043309503396,104,-1.27639559350995,0.104,999
"fr10_01",6,5.01543376141638,5.27384832773005,1.17926227387234,406,-0.219132394921041,0.406,999
"fo1_01",22,13.055463656505,15.7344031760017,1.83853492672092,82,-1.45710559019657,0.082,999
"fo2_01",12,16.8264884935719,14.2253001938961,2.53822060111636,838,1.02480781163456,0.838,999
