"","ntaxa","mpd.obs","mpd.rand.mean","mpd.rand.sd","mpd.obs.rank","mpd.obs.z","mpd.obs.p","runs"
"fr2000",66,18.5800009799744,19.0999099562107,0.569721544984083,190,-0.912566815865919,0.19,999
"fo2000",62,19.1762624727854,19.0836867789265,0.595028419970305,537,0.155581970124127,0.537,999
"na2000",66,19.1754224520184,19.1381930006626,0.589718783868429,493,0.0631308555436609,0.493,999
"fr2001",56,18.6698404312583,19.1246513345247,0.62450002395912,231,-0.728280041340964,0.231,999
"fo2001",56,18.6335688768058,19.0773888690844,0.659864782511285,239,-0.672592331097812,0.239,999
"na2001",52,17.6320890859348,19.0656703554542,0.718875174120909,33,-1.99420055265165,0.033,999
"fr2002",40,19.528371980532,19.1063320898417,0.809830021689991,675,0.521146264508207,0.675,999
"fo2002",46,18.3835428346237,19.1323060236876,0.75926379644048,153,-0.986170014393261,0.153,999
"na2002",49,19.3164187667213,19.1134474311604,0.705845457063894,588,0.287557755780134,0.588,999
"fr2003",75,18.6846206720081,19.1087988842052,0.517611606804023,208,-0.819491307036609,0.208,999
"fo2003",85,18.1485224884596,19.072336627502,0.466641000759339,40,-1.9797106073816,0.04,999
"na2003",108,19.3792300984914,19.179340214075,0.355414348577438,684,0.562413659483663,0.684,999
