"","ntaxa","mpd.obs","mpd.rand.mean","mpd.rand.sd","mpd.obs.rank","mpd.obs.z","mpd.obs.p","runs"
"fr1_00",13,5.4098773950444,6.61364560354506,0.976379714346864,114,-1.23288940850835,0.114,999
"fr2_00",16,8.35717111985494,9.09399163016355,1.04768785729557,245,-0.703282475956709,0.245,999
"fr3_00",19,6.88319141540876,9.26506564617761,1.04453504619422,17,-2.2803200710663,0.017,999
"fr4_00",20,7.78335527974478,8.98363198868677,1.02051077083806,106,-1.17615290621215,0.106,999
"fr5_00",12,6.75654591734382,9.10702641419404,1.14139655656984,19,-2.05930224979297,0.019,999
"fr6_00",17,6.234948505068,8.40314790272129,1.25111734740975,36,-1.733010418361,0.036,999
"fr7_00",9,3.9484363026116,5.48788676840425,1.00976226367344,78,-1.52456723842327,0.078,999
"fr8_00",16,5.13085930734306,8.1755614681054,1.29564420658399,5,-2.34995235983018,0.005,999
"fr9_00",26,7.508809895115,9.59899055002064,0.960184049540392,10,-2.17685417280795,0.01,999
"fr10_00",17,7.11063577616652,8.84022105775225,1.09276801686404,63,-1.58275613386745,0.063,999
"fo1_00",21,8.34070226832906,9.8724825417199,0.858762428753473,38,-1.78370667148804,0.038,999
"fo2_00",20,8.62991500463036,10.0059129891731,0.815828000374204,41,-1.68662755373875,0.041,999
"fo3_00",15,2.02681066052155,2.13072898572228,0.371563654205136,426,-0.279678391642044,0.426,999
"fo4_00",9,6.32552438425701,9.02825242060561,1.21355379752486,15,-2.22711843666184,0.015,999
"fo5_00",25,7.75938337609563,9.98217040168825,0.87575693607954,8,-2.53813236757594,0.008,999
"fo6_00",21,7.80290332439967,9.34007891133312,1.02513558610164,68,-1.49948514886599,0.068,999
"fo7_00",20,8.12165523255166,9.69345851339702,0.922049858483172,45,-1.70468360944284,0.045,999
"fo8_00",24,6.46868094252687,8.03414768078842,1.0572662286593,64,-1.48067411577752,0.064,999
"fo9_00",19,8.38656803493348,9.45931479252417,1.01593523677937,140,-1.05592041574562,0.14,999
"fo10_00",23,8.1035601348631,9.74816366284514,0.829952596853419,21,-1.98156320519653,0.021,999
"bc1_00",18,9.1667340535615,9.39964194544738,0.977014223280843,402,-0.238387411703965,0.402,999
"bc2_00",17,3.47896858939555,4.40789585672231,0.733078321561289,102,-1.2671596472098,0.102,999
"bc3_00",17,8.26445369281415,9.58768340495059,1.00847545810497,105,-1.3121089873847,0.105,999
"bc4_00",5,4.9927559087881,6.15974855905106,1.18402092412213,171,-0.985618266103028,0.171,999
"bc5_00",14,6.61068074146203,6.60129588145631,1.05822085032677,499,0.00886852683238884,0.499,999
"bc6_00",17,8.5322725354431,9.45860549864035,0.954651289778258,178,-0.970336470621027,0.178,999
"bc7_00",22,9.61407844461217,9.58950178490735,0.929174546263029,508,0.0264499924192533,0.508,999
"bc8_00",16,8.16327711540278,9.96970987622512,0.853380764675321,21,-2.11679573245317,0.021,999
"bc9_00",22,5.76707962509736,5.62636932545044,0.861027653328162,581,0.163421347854531,0.581,999
"bc10_00",12,5.48073730619956,5.68706871772646,0.967036490716847,426,-0.213364659459698,0.426,999
"na1_00",17,7.09467214212657,8.6002515459668,1.24199226840353,119,-1.21222928849269,0.119,999
"na2_00",14,7.70180066765328,7.93943694916048,0.976941924002322,410,-0.243245044222956,0.41,999
"na3_00",11,7.43460491190116,9.30620245284391,1.1272674577058,47,-1.66029590240439,0.047,999
"na4_00",11,7.93517048085248,7.21418915154044,1.03764234119173,761,0.69482643555581,0.761,999
"na5_00",18,5.16601339888414,6.37079862366651,1.26255649856566,176,-0.954242622925056,0.176,999
"na6_00",14,6.63448441050072,8.20423483585801,1.07762969557593,76,-1.45666960719596,0.076,999
"na7_00",14,8.18515761500992,9.45285045073786,1.00909166064644,104,-1.25627124389853,0.104,999
"na8_00",16,7.49146627427703,9.62608981314851,0.940165520016753,11,-2.27047630807971,0.011,999
"na9_00",28,5.98472667483593,5.76070054599032,0.798487921811848,605,0.280562952458032,0.605,999
"na10_00",18,8.43399950895432,9.09575236616845,1.04242656276557,269,-0.634819641835,0.269,999
"fr1_01",20,8.79498450043434,9.5687205242205,1.01243495081753,220,-0.764232826179482,0.22,999
"fr2_01",22,6.2338068462059,7.46887030723993,1.00238210066525,99,-1.23212840713573,0.099,999
"fr3_01",19,6.18193756017557,6.613437384111,0.852205153451578,308,-0.506333272203047,0.308,999
"fr4_01",10,6.45662348495495,8.29973087804914,1.17280827864395,60,-1.57153340972769,0.06,999
"fr5_01",29,6.08379898136665,8.05770285769726,1.03742655521325,31,-1.90269264499872,0.031,999
"fr6_01",10,6.38260099730648,8.12027648621038,1.29193916377536,103,-1.34501340127037,0.103,999
"fr7_01",14,5.63369613921644,5.94947413343328,0.888278059958316,356,-0.355494533132628,0.356,999
"fr8_01",12,4.60434863762282,5.27592320269893,0.81964146388186,217,-0.819351624667087,0.217,999
