"","ntaxa","mpd.obs","mpd.rand.mean","mpd.rand.sd","mpd.obs.rank","mpd.obs.z","mpd.obs.p","runs"
"fr1_00",13,10.3533548655395,12.9123871515023,1.64898029626413,66,-1.55188772828909,0.066,999
"fr2_00",16,15.6077034173101,17.7035684355262,1.67889183630124,122,-1.24836214751839,0.122,999
"fr3_00",19,14.8259727506556,18.0397191137923,1.65592159827017,38,-1.94075997709905,0.038,999
"fr4_00",20,15.3760455246239,17.4765383289628,1.57071581108779,93,-1.33728379730525,0.093,999
"fr5_00",12,15.5772257595039,17.6775742848602,1.75548157766151,142,-1.19645147638306,0.142,999
"fr6_00",17,11.6847894073905,16.4161342113505,2.03206697068052,15,-2.32834098099415,0.015,999
"fr7_00",9,8.1701115684284,10.638891251227,1.72647048265265,87,-1.42995765499881,0.087,999
"fr8_00",16,10.3943734433329,15.8569290991125,2.19566807073058,8,-2.48787862272918,0.008,999
"fr9_00",26,16.6785724613452,18.748303129974,1.42866688568295,78,-1.44871466495805,0.078,999
"fr10_00",17,15.5030631217406,17.2232118322209,1.64150802050461,159,-1.04790758801866,0.159,999
"fo1_00",21,18.0501284576513,19.2709955428518,1.27460149827437,181,-0.957842185854476,0.181,999
"fo2_00",20,17.8883137936154,19.6406208162891,1.24576184722138,107,-1.40661477679873,0.107,999
"fo3_00",15,5.56863677385498,4.1520542911305,0.617876338289097,991,2.29266342622378,0.991,999
"fo4_00",9,15.4850243561694,17.6101837045253,1.93166187630141,145,-1.1001715022843,0.145,999
"fo5_00",25,15.7404907730343,19.4601083905011,1.30782485916498,6,-2.84412518342992,0.006,999
"fo6_00",21,19.9807325290614,18.1562162176381,1.57388883437094,882,1.15924090163115,0.882,999
"fo7_00",20,17.7512126201757,19.0751145506125,1.26719081162763,158,-1.04475341699832,0.158,999
"fo8_00",24,14.9779642602333,15.7089404372186,1.62071333300628,335,-0.451021264586821,0.335,999
"fo9_00",19,16.6922020408401,18.4643633264682,1.52417266494973,127,-1.16270375816413,0.127,999
"fo10_00",23,20.1862152012395,19.0300828471105,1.28716634639269,792,0.898199644023544,0.792,999
"bc1_00",18,17.4432205866878,18.3829439805463,1.44826690604788,269,-0.648860641594653,0.269,999
"bc2_00",17,7.24606334829688,8.59131004414343,1.17236269616889,116,-1.14746630905489,0.116,999
"bc3_00",17,16.5267853428453,18.8667750542144,1.45908320627308,68,-1.60373973280532,0.068,999
"bc4_00",5,10.8921897201008,12.1493993499494,1.97036872848764,251,-0.63805805059316,0.251,999
"bc5_00",14,13.0097441805915,12.8998888594528,1.69922026377053,542,0.0646504302479432,0.542,999
"bc6_00",17,17.1375779673224,18.3579591141041,1.43193696902043,208,-0.852258984287973,0.208,999
"bc7_00",22,18.1366210561249,18.7049896849191,1.42696549108539,337,-0.398305798104387,0.337,999
"bc8_00",16,19.0331431124061,19.4936864346096,1.24209045739268,323,-0.370780823137662,0.323,999
"bc9_00",22,11.2076185967921,11.0325938147024,1.32944718119716,558,0.131652302223939,0.558,999
"bc10_00",12,9.77133193870143,11.0724876757531,1.67465319850298,220,-0.776970263583412,0.22,999
"na1_00",17,13.5565845674317,16.8783225059447,2.02089734684768,55,-1.6436945417809,0.055,999
"na2_00",14,13.7391755842157,15.707921891557,1.49817134967656,95,-1.31409955728116,0.095,999
"na3_00",11,16.8974469636431,18.0615560243124,1.80909941686102,268,-0.643474344096085,0.268,999
"na4_00",11,14.0203734892896,14.0812806895047,1.62012140266505,474,-0.0375942198621462,0.474,999
"na5_00",18,11.0353788139956,12.2371345778998,2.08798875361615,265,-0.575556626836699,0.265,999
"na6_00",14,13.8943695701425,16.1212642453851,1.77870332987933,111,-1.25197644701865,0.111,999
"na7_00",14,17.055610539313,18.4962030306815,1.63352749666766,195,-0.881890567686934,0.195,999
"na8_00",16,17.5163927527031,18.7950044035354,1.4618329791582,200,-0.874663295370911,0.2,999
"na9_00",28,10.8463006477227,11.2944430882511,1.2043947451354,379,-0.372089335609063,0.379,999
"na10_00",18,16.9637780685034,17.9270599586495,1.60044743763687,282,-0.601882865686856,0.282,999
"fr1_01",20,16.0808788726559,18.5726500079976,1.57261530746385,65,-1.58447595131205,0.065,999
"fr2_01",22,12.686678594164,14.6310100613481,1.58691764309058,117,-1.22522518774035,0.117,999
"fr3_01",19,12.2166681321086,12.9528458151585,1.21529939399408,275,-0.605758290251745,0.275,999
"fr4_01",10,13.825226445399,16.1244582004176,1.84019498355016,115,-1.24945007217815,0.115,999
"fr5_01",29,12.1157085819485,15.7583134039463,1.63675324641485,14,-2.22550639809423,0.014,999
"fr6_01",10,13.4397534664436,15.7456444565143,2.304724489757,162,-1.00050613438563,0.162,999
"fr7_01",14,10.2515714403171,11.5928569237425,1.3476374351258,149,-0.995286601919137,0.149,999
"fr8_01",12,8.50734185963528,10.2389262561296,1.2683602972691,90,-1.36521491584257,0.09,999
"fr9_01",17,10.7513457390534,12.1889352894067,1.69844467676848,203,-0.846415293954988,0.203,999
"fr10_01",6,5.95832689066338,5.8242833783804,1.06478978234023,551,0.125887301424307,0.551,999
"fo1_01",22,16.3276786242142,17.7026024029129,1.49765586413453,191,-0.918050542601282,0.191,999
"fo2_01",12,18.2447519732399,15.9330251934242,2.28265621887393,803,1.01273540916996,0.803,999
"fo3_01",18,15.1145864588209,16.393184180094,1.97305301987257,252,-0.648030087582584,0.252,999
"fo4_01",22,14.3422608089971,11.9090380525526,1.78580382489812,906,1.36253642338532,0.906,999
"fo5_01",27,12.8005687421216,16.0371253425534,1.4026348909411,9,-2.30748330968741,0.009,999
"fo6_01",16,14.5350541384496,16.4921494329169,2.05294648254389,167,-0.953310430207693,0.167,999
"fo7_01",18,13.4854410380664,16.1422818293841,2.13149147528824,104,-1.24647028717691,0.104,999
"fo8_01",17,17.4990357582335,17.7675209514972,1.74861048053778,420,-0.153542024511476,0.42,999
