"","ntaxa","mpd.obs","mpd.rand.mean","mpd.rand.sd","mpd.obs.rank","mpd.obs.z","mpd.obs.p","runs"
"fr1_00",13,10.51739702566,10.9892531329961,0.863189935001411,295,-0.546642272115193,0.295,999
"fr2_00",16,10.0229981049893,10.9883512254824,0.789332320608364,112,-1.22299961028961,0.112,999
"fr3_00",19,8.4995761270393,10.9306812540629,0.707097535885371,1,-3.43814679537748,0.001,999
"fr4_00",20,10.1328673070582,10.9636774555395,0.648940598967723,100,-1.28025608168579,0.1,999
"fr5_00",12,9.03163448746091,10.9486825925886,0.945560280823659,21,-2.02742029673427,0.021,999
"fr6_00",17,10.2533395366132,10.9454807383771,0.776470763686228,180,-0.891393770549673,0.18,999
"fr7_00",9,9.06053917429333,11.0173196335208,1.13961527874451,51,-1.71705354931989,0.051,999
"fr8_00",16,9.70352449146967,10.9251485763122,0.786280849665091,75,-1.5536739644147,0.075,999
"fr9_00",26,9.84677104078271,10.9340895183325,0.587568016649052,39,-1.85054061272924,0.039,999
"fr10_00",17,9.03347275404059,10.9406325588371,0.752479971149116,7,-2.53449909355604,0.007,999
"fo1_00",21,9.60008676717886,10.9261001749314,0.670520397376321,29,-1.97758847149339,0.029,999
"fo2_00",20,10.0064331502177,10.9292467782687,0.651914914258739,76,-1.41554305303826,0.076,999
"fo3_00",15,9.99457790700419,10.9744774848803,0.806867683895302,115,-1.21444890833331,0.115,999
"fo4_00",9,7.60516362824111,10.9545938168904,1.11782904742325,2,-2.99637068509729,0.002,999
"fo5_00",25,8.74042643541187,10.955516842568,0.59005206879816,1,-3.75405921661781,0.001,999
"fo6_00",21,9.6761444548739,10.9657115881278,0.650929806373678,36,-1.98111550681326,0.036,999
"fo7_00",20,9.86167505834874,10.929172057389,0.70602147280234,63,-1.51198942264904,0.063,999
"fo8_00",24,9.82654313749384,10.9820265210327,0.583470092753898,29,-1.98036437152277,0.029,999
"fo9_00",19,10.1998231369071,10.9853368800953,0.704583233490375,128,-1.11486295138877,0.128,999
"fo10_00",23,9.47171192938403,10.987756635758,0.620000534669356,12,-2.4452312886834,0.012,999
"bc1_00",18,9.92317145879307,10.9251809435263,0.705848889784204,68,-1.41958073354705,0.068,999
"bc2_00",17,10.4681815640574,10.9028174495076,0.76654115211783,282,-0.567009200027158,0.282,999
"bc3_00",17,9.64135125921618,10.9225998328655,0.748120478114614,54,-1.71262331553635,0.054,999
"bc4_00",5,9.922748040708,10.9449965916209,1.67055848668198,275,-0.611920240483908,0.275,999
"bc5_00",14,9.4133752401189,10.9132501652295,0.841959823373661,39,-1.78140914028507,0.039,999
