"","ntaxa","mpd.obs","mpd.rand.mean","mpd.rand.sd","mpd.obs.rank","mpd.obs.z","mpd.obs.p","runs"
"fr2000",66,8.40076183901513,10.1946779098586,1.10250901534761,55,-1.62712145285982,0.055,999
"fo2000",62,9.79552648826925,10.5392616358378,1.03414419798223,236,-0.719179345607413,0.236,999
"na2000",66,8.7096711102017,9.92373502667863,1.09073230464417,132,-1.1130723013407,0.132,999
"fr2001",56,6.78135278661385,8.57389524944274,1.01849933675278,36,-1.75998392747506,0.036,999
"fo2001",56,8.62405647254542,10.1536541949171,1.11071320068715,90,-1.37713112748224,0.09,999
"na2001",52,9.65469585317555,10.7454399135672,1.07806536524393,156,-1.01176059964125,0.156,999
"fr2002",40,8.7300232490865,8.78879082409708,1.20792911125529,457,-0.0486515098137763,0.457,999
"fo2002",46,7.98260293771475,8.56337077872577,1.55209936258833,331,-0.374182127130388,0.331,999
"na2002",49,5.24212795963279,5.41274330268124,0.833040807268869,420,-0.204810306481651,0.42,999
"fr2003",75,10.3948168932758,11.5361787097535,0.682685821029183,49,-1.67186981378509,0.049,999
"fo2003",85,9.78763534849309,9.99044821679568,0.94293300934939,414,-0.215087250410852,0.414,999
"na2003",108,9.47903973700054,11.2053748789973,0.832407498725998,17,-2.07390628344766,0.017,999
