"","ntaxa","mpd.obs","mpd.rand.mean","mpd.rand.sd","mpd.obs.rank","mpd.obs.z","mpd.obs.p","runs"
"fr1_00",13,4.12975848374164,6.48730046106515,0.961635047995288,5,-2.4515973936664,0.005,999
"fr2_00",16,6.42000266912601,8.82595310750488,1.01211186718547,15,-2.37715860902754,0.015,999
"fr3_00",19,5.70622420536643,8.97029009131591,0.962777928789286,2,-3.39025832265818,0.002,999
"fr4_00",20,7.30085951825458,8.73524591594017,0.950533785254596,64,-1.50903252460552,0.064,999
"fr5_00",12,7.44902355735729,8.78238239139829,1.01892292955164,98,-1.30859635735916,0.098,999
"fr6_00",17,5.96652890364471,8.17366201364981,1.17202772831159,37,-1.88317482316281,0.037,999
"fr7_00",9,3.66178947970975,5.33493974468395,0.941908072401148,38,-1.77634135856692,0.038,999
"fr8_00",16,4.45339568256368,7.95066792010049,1.24050455236799,3,-2.81923369878883,0.003,999
"fr9_00",26,7.47473040781274,9.35713750712233,0.891778817366438,22,-2.11084527088076,0.022,999
"fr10_00",17,6.67986779957934,8.6030881198674,1.02688359520785,29,-1.87287081930527,0.029,999
"fo1_00",21,7.70784279370565,9.55906976316728,0.785651229121246,9,-2.35629615387,0.009,999
"fo2_00",20,7.4667379884023,9.78296922093469,0.785740525764655,2,-2.9478322125212,0.002,999
"fo3_00",15,2.47523186767142,2.06543274267782,0.348247757517075,878,1.17674591192023,0.878,999
"fo4_00",9,6.40136027853035,8.8387601689984,1.15146793635992,23,-2.11677617196471,0.023,999
"fo5_00",25,7.02105450375066,9.68987147960577,0.772552845492018,1,-3.45454293700182,0.001,999
"fo6_00",21,8.83350071247144,9.08236195767148,0.995667265328808,404,-0.249944187045113,0.404,999
"fo7_00",20,7.52095494994355,9.45219786416035,0.820775142624649,14,-2.35295005163184,0.014,999
"fo8_00",24,7.33553129742797,7.87629192315561,0.985259774771968,300,-0.548850810287872,0.3,999
"fo9_00",19,7.08495959480081,9.24185511247536,0.930492135395198,17,-2.31801584949289,0.017,999
"fo10_00",23,9.24830959363616,9.47472156302929,0.775929480531534,398,-0.291794518798325,0.398,999
"bc1_00",18,10.0400900252746,9.16980855941088,0.883180276102971,850,0.985395042678951,0.85,999
"bc2_00",17,4.02647637701852,4.2703885318559,0.670666105266015,362,-0.363686419996778,0.362,999
"bc3_00",17,8.22299471264844,9.37641680137636,0.878994537599278,94,-1.31220620764967,0.094,999
"bc4_00",5,5.16208485650909,6.02720610523467,1.11484282006384,204,-0.776002888618898,0.204,999
"bc5_00",14,7.96989812431246,6.44734882048446,0.949731455091463,953,1.60313665054021,0.953,999
"bc6_00",17,10.018827345834,9.1538819303503,0.885395700217038,832,0.976902660891287,0.832,999
"bc7_00",22,10.3897455215766,9.30006244509377,0.85979919478571,894,1.26736926841899,0.894,999
"bc8_00",16,8.64606889317914,9.64983399618379,0.783033186620633,98,-1.28189343715639,0.098,999
"bc9_00",22,7.00160591308161,5.46707172285699,0.786502204512466,972,1.95108695362887,0.972,999
"bc10_00",12,6.4368522852208,5.57831904665211,0.91542373881193,819,0.937853370159407,0.819,999
"na1_00",17,8.02644539321809,8.38653309079403,1.14021468829504,350,-0.315806927653583,0.35,999
"na2_00",14,8.50017841539369,7.784873127299,0.897921920205201,781,0.796623038149266,0.781,999
"na3_00",11,6.54828403593719,8.97639218691984,1.03108013930965,7,-2.35491700248283,0.007,999
"na4_00",11,8.45046195671492,6.9701893087113,0.918921134339066,949,1.61088105680397,0.949,999
"na5_00",18,6.56378826022152,6.09395734892321,1.18659167240505,645,0.395949948263193,0.645,999
"na6_00",14,8.56839602440632,8.03354505814898,1.03833912754996,694,0.515102390024883,0.694,999
"na7_00",14,9.50908252213254,9.2919934112143,0.940890554633548,583,0.230727271996894,0.583,999
"na8_00",16,7.31224098453247,9.37953466712735,0.855777204490333,9,-2.41569145771542,0.009,999
"na9_00",28,6.91092557422088,5.628100710931,0.680342892562228,969,1.88555635300113,0.969,999
"na10_00",18,9.6052850644414,8.95132097974653,0.944359790329706,748,0.692494631168643,0.748,999
"fr1_01",20,7.43716509462015,9.27548390359546,0.905334904943539,21,-2.03054007852481,0.021,999
"fr2_01",22,5.22226002289382,7.31356158163388,0.936397153098448,6,-2.23334890737348,0.006,999
"fr3_01",19,5.43205153428703,6.4628016158804,0.804258021076352,78,-1.28161616618247,0.078,999
"fr4_01",10,5.97562971070813,8.03323187502692,1.0773823861185,28,-1.90981604194564,0.028,999
"fr5_01",29,5.267338804993,7.81871622443642,0.972887980861557,3,-2.62247809576598,0.003,999
"fr6_01",10,6.26241212759748,7.93730552288717,1.23455648461817,93,-1.35667619599253,0.093,999
"fr7_01",14,4.86839112035709,5.84255397694962,0.799915171175138,112,-1.2178327048872,0.112,999
"fr8_01",12,3.86212618367953,5.13600974284386,0.756793181882505,33,-1.68326511081347,0.033,999
"fr9_01",17,4.33471586204286,6.13418931257497,0.926186912991125,24,-1.94288369366039,0.024,999
"fr10_01",6,2.2679487034213,2.93142460793781,0.583545386719856,130,-1.13697395201073,0.13,999
"fo1_01",22,7.12351540307175,8.84369102341839,0.855723611993768,18,-2.01020001813292,0.018,999
"fo2_01",12,7.88921544662038,7.9112304172165,1.29860101707954,482,-0.0169528364036199,0.482,999
"fo3_01",18,7.12896060337457,8.10533057581944,1.08212406212285,180,-0.902271751105402,0.18,999
"fo4_01",22,6.37532499245478,5.90302681893579,0.984355537691978,680,0.479804456250007,0.68,999
"fo5_01",27,5.56638568098394,7.98925153493475,0.866825319176901,1,-2.795102773707,0.001,999
"fo6_01",16,6.71926491623353,8.26201625692509,1.17057314175262,91,-1.31794527455303,0.091,999
"fo7_01",18,6.30176725831435,8.07821281330498,1.2069952149318,73,-1.47179171301935,0.073,999
"fo8_01",17,7.87847197391632,8.84641958086255,1.04436098372392,182,-0.926832409513017,0.182,999
"fo9_01",23,6.67015311047057,8.6125420529799,0.894291437322298,16,-2.17198651518488,0.016,999
"fo10_01",17,5.10240549321034,7.40171433014212,1.03330126639405,13,-2.22520663790123,0.013,999
"bc1_01",23,7.18341299096294,8.48985759483545,0.948568738506978,82,-1.37727984366091,0.082,999
"bc2_01",9,9.38800570199191,8.69688591337178,1.0831992669025,755,0.638035687188423,0.755,999
"bc3_01",9,6.78947561939755,8.80748393511634,1.15898824488066,49,-1.74118100389066,0.049,999
"bc4_01",11,8.20826238837136,8.44476099188216,1.20542236636108,404,-0.196195632427776,0.404,999
"bc5_01",20,7.95800287458858,9.06222957177931,0.97815994859857,127,-1.12888152778365,0.127,999
"bc6_01",18,9.49549566427622,8.12060659755912,1.15295936027801,884,1.19248701566166,0.884,999
"bc7_01",17,8.02208231747059,9.42141294304596,0.961097140104583,79,-1.45597210436304,0.079,999
"bc8_01",13,9.27673597115642,8.56973567294491,1.14580117673388,732,0.617035758530836,0.732,999
"bc9_01",19,8.55131615952242,8.95843254360964,0.949074588817078,332,-0.428961420824309,0.332,999
"bc10_01",9,8.03140513629136,9.23317297443735,1.02778407722945,116,-1.16928045955483,0.116,999
"na1_01",8,9.07754543270903,7.72345487401639,1.36008513730466,833,0.995592497522692,0.833,999
"na2_01",12,9.2067082485103,8.21170233548719,1.14617411005479,799,0.868110616261911,0.799,999
"na3_01",13,8.44684809214398,8.33513247889932,1.10435669629758,538,0.101158994751596,0.538,999
"na4_01",13,8.93135172124596,9.28088665901935,0.983055528251202,352,-0.355559709221308,0.352,999
"na5_01",20,10.1156375370421,9.3698011055397,0.881714790385072,801,0.845893070679523,0.801,999
"na6_01",8,8.96277791118022,8.61628160580325,1.15053404242716,599,0.301161280413754,0.599,999
"na7_01",12,8.5215318716855,6.55794698294465,0.981087947017212,974,2.00143615535255,0.974,999
"na8_01",9,6.66099683730345,8.11051225167323,1.22469418891208,111,-1.183573358552,0.111,999
"na9_01",13,9.23254970517253,8.54614142238593,1.039068269398,750,0.660599792142902,0.75,999
"na10_01",16,9.1222352343901,9.21835325938767,0.972725236353007,452,-0.098813129756912,0.452,999
"fr1_02",18,7.39824371500431,8.83790437354291,1.00224510758551,64,-1.43643570583932,0.064,999
"fr2_02",18,6.51790172619951,8.35976261973702,1.16384794431502,57,-1.58256145275193,0.057,999
"fr3_02",9,6.66473897287986,8.0202133056343,1.2151954105857,146,-1.11543733702971,0.146,999
"fr4_02",6,3.59347848946965,6.09302861745531,1.19234092363064,17,-2.09633845358139,0.017,999
"fr5_02",14,6.02679720210787,7.9460579370118,1.25525343118609,69,-1.52898266375613,0.069,999
"fr6_02",14,8.18007063614141,9.77172228060165,0.800281042295011,27,-1.98886586129264,0.027,999
"fr7_02",11,4.051695709362,4.37372733714303,0.684470480364438,326,-0.470482857945258,0.326,999
"fr8_02",7,2.39175514577993,2.77759027921387,0.568911813721958,252,-0.678198490746246,0.252,999
"fr9_02",17,3.78728456203272,4.62827702872671,0.699735575138525,123,-1.20187181640365,0.123,999
"fr10_02",6,2.09154821048407,2.62039139457961,0.557654587191241,175,-0.948334679284504,0.175,999
"fo1_02",16,4.14479812588397,5.27014719596369,0.88229568820674,105,-1.2754783743384,0.105,999
"fo2_02",16,7.74085768437925,8.04447554399863,1.40839156336904,380,-0.215577732440465,0.38,999
"fo3_02",16,6.55105545314959,8.04952145201987,1.15974206392311,105,-1.29206833612756,0.105,999
"fo4_02",15,2.82411330813531,2.58531144364033,0.595765661401042,626,0.400831870593874,0.626,999
"fo5_02",22,4.20860177279975,5.85825725095322,0.80659394395397,17,-2.04521183244541,0.017,999
"fo6_02",19,4.94362002701661,5.8490718958883,0.762471908751006,107,-1.18752161027794,0.107,999
"fo7_02",18,4.68390322342574,6.46872086309269,0.939674011956856,25,-1.89940087408621,0.025,999
"fo8_02",16,6.30183181075793,7.47103216957531,0.95359566576295,105,-1.22609655307308,0.105,999
"fo9_02",16,5.92111942918757,7.12467646927719,0.884249001281833,77,-1.36110647379291,0.077,999
"fo10_02",20,6.84263820752055,8.37094919643623,1.02415091824599,65,-1.49227126753266,0.065,999
"bc1_02",14,2.66714239712569,2.35677704339603,0.483408286466647,729,0.642035650646792,0.729,999
"bc2_02",19,4.29716643340045,3.18462396677975,0.628890731932475,968,1.76905527483613,0.968,999
"bc3_02",11,6.1710732456332,5.40347600441771,1.28186458753834,681,0.598813048334198,0.681,999
"bc4_02",7,7.66572453347968,6.82555470780701,1.47392104621017,698,0.570023630392527,0.698,999
"bc5_02",21,5.8519069980116,4.72010450095865,0.809059338047332,927,1.3989116049072,0.927,999
"bc6_02",17,6.16457557796993,5.47613110415085,0.80839043492672,803,0.851623725460688,0.803,999
"bc7_02",15,5.29581442363409,6.5455855572473,0.978341604127211,111,-1.27743840018757,0.111,999
"bc8_02",14,4.25011900391786,3.58779977528769,0.720988289224295,801,0.918626888299053,0.801,999
"bc9_02",15,5.59306663924343,4.99864226153178,0.843225803491291,757,0.704940924780158,0.757,999
"bc10_02",12,8.52592406669333,8.88974364955165,1.0372568653308,360,-0.350751674940506,0.36,999
"na1_02",15,5.19693131499545,4.46168758513804,0.717579646829619,838,1.02461619850261,0.838,999
"na2_02",14,4.28232013988953,3.55808059495839,0.566640084467725,889,1.27812974193567,0.889,999
"na3_02",11,6.09706599284643,6.85705976511793,1.39109404322816,282,-0.546328104825945,0.282,999
"na4_02",11,8.37672652551265,9.22443415942234,0.940970848712071,183,-0.900886180554869,0.183,999
"na5_02",15,3.47298032117062,2.39825330619598,0.574808908133487,985,1.86971182903981,0.985,999
"na6_02",19,8.09672715966955,7.8559203238454,1.11173075461624,582,0.216605355949948,0.582,999
"na7_02",15,5.49658587753874,3.8525514545912,0.818409278424429,992,2.00881694072747,0.992,999
"na8_02",15,5.41285889488357,7.08150268122117,1.19211659805165,83,-1.39973203046142,0.083,999
"na9_02",12,4.61087870642521,3.83167288996493,0.661995100973162,881,1.17705677174168,0.881,999
"na10_02",12,7.85224138371884,7.17829609555388,1.04291986955621,741,0.646210037643395,0.741,999
"fr1_03",21,8.72076361088428,9.63992767681111,0.812009480274107,126,-1.131962234747,0.126,999
