"","ntaxa","mpd.obs","mpd.rand.mean","mpd.rand.sd","mpd.obs.rank","mpd.obs.z","mpd.obs.p","runs"
"fr2000",66,14.1781417338262,17.7569457843448,1.64128210807262,10,-2.18049294080295,0.01,999
"fo2000",62,20.4010313249023,18.4557919691194,1.68694202029933,868,1.15311571611556,0.868,999
"na2000",66,12.8149119587492,17.6658369395307,1.82300639307848,8,-2.66094787116451,0.008,999
"fr2001",56,12.3621955956,14.8618186667088,1.64730630615367,51,-1.51740029269071,0.051,999
"fo2001",56,18.5924148179302,17.6861067762108,1.76045949344706,678,0.514813345659418,0.678,999
"na2001",52,15.4572546335114,18.8072479372764,1.74087889918484,33,-1.92431151031453,0.033,999
"fr2002",40,13.5112486340807,15.3902690394948,1.98006354329969,154,-0.948969749871136,0.154,999
"fo2002",46,18.5964309469019,14.8952815883889,2.71530728008143,924,1.36306832956378,0.924,999
"na2002",49,7.29448887813832,9.55461705724164,1.44996793734584,40,-1.55874355624751,0.04,999
"fr2003",75,15.9895063454269,20.200954638778,1.09067377520369,2,-3.86132718059036,0.002,999
"fo2003",85,19.8788632853946,17.5588143888596,1.50599995947886,909,1.54053715734349,0.909,999
"na2003",108,14.984899879148,19.7314442970296,1.27293017112336,2,-3.72883330567365,0.002,999
