"","ntaxa","mpd.obs","mpd.rand.mean","mpd.rand.sd","mpd.obs.rank","mpd.obs.z","mpd.obs.p","runs"
"fr2000",66,13.7422701413536,16.9236688577293,1.69468556897837,25,-1.87727964090326,0.025,999
"fo2000",62,20.142080860751,17.7156599082331,1.71965132411996,941,1.41099589113489,0.941,999
"na2000",66,13.9037879929958,16.7372578287139,1.9099382338868,65,-1.48354003571721,0.065,999
"fr2001",56,11.597961048312,14.2022685753383,1.5925374084235,37,-1.63531953048711,0.037,999
"fo2001",56,17.6367358786921,16.904002617818,1.80201892395378,628,0.406617961184591,0.628,999
"na2001",52,15.8092834807762,18.0326953720091,1.70955344809813,122,-1.30058050756266,0.122,999
"fr2002",40,12.553741362128,14.592559066405,1.97010670864406,160,-1.03487678882137,0.16,999
"fo2002",46,17.6793638562527,14.2376614613104,2.63001315279559,888,1.30862554481293,0.888,999
"na2002",49,8.05281646922738,9.17677249330745,1.46862770851446,220,-0.765310376185787,0.22,999
"fr2003",75,15.5646431509568,19.3290896087694,1.1171530317902,2,-3.36967841530202,0.002,999
"fo2003",85,19.7830602608788,16.8390272282288,1.5297428110187,973,1.92452810462265,0.973,999
"na2003",108,15.6030164593436,19.0051075506904,1.23559008843646,4,-2.75341403527431,0.004,999
