"","ntaxa","mpd.obs","mpd.rand.mean","mpd.rand.sd","mpd.obs.rank","mpd.obs.z","mpd.obs.p","runs"
"fr2000",66,7.57779711468923,10.9203580071193,1.14620476930851,2,-2.91619872987145,0.002,999
"fo2000",62,11.1214983186439,11.2947705978084,1.10724131959082,415,-0.156490076823117,0.415,999
"na2000",66,8.77510479756529,10.7784391504602,1.19947736063508,49,-1.67017270908237,0.049,999
"fr2001",56,6.40353275161087,9.21811545392807,1.09729755929281,7,-2.56501318031834,0.007,999
"fo2001",56,9.31846784647211,10.8517092972325,1.2054083014695,101,-1.27196855114673,0.101,999
"na2001",52,10.016694851909,11.5160794247013,1.13560736605472,100,-1.32033713201543,0.1,999
"fr2002",40,8.08991888948438,9.38173892784645,1.30416509849614,184,-0.990534127812268,0.184,999
"fo2002",46,9.4556881642671,9.1548098206398,1.61758133965857,537,0.186005078230446,0.537,999
"na2002",49,5.58998129908736,5.87716589901726,0.928534632524381,379,-0.3092879790053,0.379,999
"fr2003",75,10.5952315610304,12.395197660632,0.763722385510415,20,-2.35683297196877,0.02,999
"fo2003",85,11.9690595423435,10.7745408384083,1.01162323052457,888,1.18079406234648,0.888,999
"na2003",108,10.4473137762715,12.0802634407047,0.870230058858172,39,-1.87645743537715,0.039,999
