"","ntaxa","mpd.obs","mpd.rand.mean","mpd.rand.sd","mpd.obs.rank","mpd.obs.z","mpd.obs.p","runs"
"fr2000",66,20.6207373530451,21.5880072660993,0.72761992704051,98,-1.32936149369687,0.098,999
"fo2000",62,21.7026832598868,21.5718892749046,0.76715126785207,530,0.170493083259057,0.53,999
"na2000",66,21.8404240737793,21.5885816545133,0.74397110980952,610,0.338511020045464,0.61,999
"fr2001",56,21.7455675282837,21.6043965358959,0.811739523181009,541,0.173911690088236,0.541,999
"fo2001",56,21.4664095951921,21.5850046129146,0.827424098672489,413,-0.143330388748375,0.413,999
"na2001",52,19.8837691214955,21.5011157123481,0.912478474763387,49,-1.77247643159148,0.049,999
"fr2002",40,21.6088727609325,21.5555322491698,1.12394193834953,472,0.0474584228443319,0.472,999
"fo2002",46,20.7427859718064,21.5488705017919,0.936098390485294,193,-0.861110902634451,0.193,999
"na2002",49,21.5615773764829,21.5686548007892,0.943418397269208,453,-0.00750189346180943,0.453,999
"fr2003",75,20.8359517299631,21.544738262224,0.683580488706174,148,-1.03687355618128,0.148,999
"fo2003",85,20.1094680585703,21.5376725253686,0.600344177040846,13,-2.37897612972287,0.013,999
"na2003",108,22.195155112713,21.6276077052464,0.458191396942982,890,1.23866884287489,0.89,999
