"","ntaxa","mpd.obs","mpd.rand.mean","mpd.rand.sd","mpd.obs.rank","mpd.obs.z","mpd.obs.p","runs"
"fr1_00",13,9.44117339307166,11.9699209068091,1.72313063942179,79,-1.46753093229539,0.079,999
"fr2_00",16,14.0991378877411,16.1870999657325,1.71135247926678,119,-1.2200654764505,0.119,999
"fr3_00",19,12.924219672185,16.669595245763,1.65829996840652,16,-2.2585633751033,0.016,999
"fr4_00",20,14.74047947413,16.0512468725827,1.60977612697997,212,-0.814254464632774,0.212,999
"fr5_00",12,14.8124759756832,16.130298177236,1.89800073672041,249,-0.694321227624988,0.249,999
"fr6_00",17,11.698482787959,15.1694428078488,2.00611454995289,41,-1.73019034230691,0.041,999
"fr7_00",9,7.8786819772717,9.75512183366267,1.67474349261036,130,-1.12043418270952,0.13,999
"fr8_00",16,9.96916339217646,14.6134674410258,2.17360736358615,19,-2.13668030696532,0.019,999
"fr9_00",26,15.1971139162332,17.2452995962288,1.57076921539618,116,-1.30393800688216,0.116,999
"fr10_00",17,13.8047443483807,15.9035426486013,1.77209564232307,129,-1.18435949510556,0.129,999
"fo1_00",21,16.7618868716972,17.7264077797501,1.29352416602529,232,-0.745653566733606,0.232,999
"fo2_00",20,16.0225531406087,18.0624987380177,1.2401062154196,71,-1.64497651253109,0.071,999
"fo3_00",15,5.39265694678507,3.87498795679695,0.604241225460736,997,2.51169388323495,0.997,999
"fo4_00",9,13.4350254055709,16.2129257464256,1.99786314541206,97,-1.39043574993311,0.097,999
"fo5_00",25,13.4729765758993,17.9433053655531,1.32227378116818,4,-3.38078910231767,0.004,999
"fo6_00",21,19.2161138248404,16.7587823742649,1.6288534208872,959,1.50862650933747,0.959,999
"fo7_00",20,16.1795491719323,17.4872053188385,1.40466939858153,171,-0.930935171099127,0.171,999
"fo8_00",24,13.5586518744452,14.505670113371,1.67206496433465,295,-0.56637646211469,0.295,999
"fo9_00",19,15.3392532713011,16.9683014832243,1.57628606154337,163,-1.03347244619306,0.163,999
"fo10_00",23,19.7269833509751,17.5436685630163,1.36933821150303,965,1.59443063051779,0.965,999
"bc1_00",18,15.3427864837535,16.8653730847643,1.53806180993894,171,-0.989938499982149,0.171,999
"bc2_00",17,7.3377527418929,7.94936634785444,1.19064995848541,311,-0.513680449575254,0.311,999
"bc3_00",17,14.7794549247239,17.2811037639065,1.60913219892389,70,-1.55465712565792,0.07,999
"bc4_00",5,8.92651004657521,11.1701319041975,1.9318672156215,124,-1.16137477745878,0.124,999
"bc5_00",14,11.7110642613656,11.8582015057467,1.76420097093044,485,-0.0834016343974135,0.485,999
"bc6_00",17,14.8137342558354,16.8510241838256,1.51920487672738,98,-1.341023820552,0.098,999
"bc7_00",22,16.3290276768722,17.2393453861074,1.46072419255687,264,-0.623196161105355,0.264,999
"bc8_00",16,17.4079705447823,17.8781372544099,1.35347939745585,340,-0.347376332814054,0.34,999
"bc9_00",22,10.1544826666694,10.0188626452049,1.36142948609676,566,0.0996158984724702,0.566,999
"bc10_00",12,8.04324847945331,10.2994914016349,1.67915738164383,84,-1.34367567140896,0.084,999
"na1_00",17,13.0604106780587,15.6509099961879,1.93652367156953,100,-1.33770599149434,0.1,999
"na2_00",14,12.1581332204194,14.3845837011401,1.56942358228038,75,-1.41864217274325,0.075,999
"na3_00",11,15.3440950648307,16.6351279322571,1.7745086244031,247,-0.727543867452672,0.247,999
"na4_00",11,12.3608495047583,12.9826680269215,1.61600068640317,334,-0.38478852601681,0.334,999
"na5_00",18,11.368350424495,11.3029660412234,2.00969671019242,532,0.0325344530545355,0.532,999
"na6_00",14,13.1493307569883,14.8402203010953,1.79982962065947,179,-0.93947200595989,0.179,999
"na7_00",14,15.2203268464274,17.1059163734465,1.61707541616791,128,-1.16604921957664,0.128,999
"na8_00",16,15.801209194296,17.2804070724843,1.516770739139,182,-0.975228384896169,0.182,999
"na9_00",28,9.76996978845671,10.3749382139685,1.24634170147792,347,-0.48539531718663,0.347,999
"na10_00",18,14.4891837834677,16.5426327555613,1.69642906213861,134,-1.21045378078166,0.134,999
"fr1_01",20,14.9218562828482,17.1081074654897,1.60301791337734,104,-1.36383453010538,0.104,999
"fr2_01",22,11.7602717903992,13.4135989364584,1.62033735730405,145,-1.02035982729551,0.145,999
"fr3_01",19,11.953398450456,11.9369816119172,1.31490756089483,533,0.0124851655181088,0.533,999
"fr4_01",10,13.2788528561054,14.8513484006269,1.8868417770848,208,-0.833400851952229,0.208,999
"fr5_01",29,11.4473956155798,14.35863177503,1.68094952946455,43,-1.73189980330792,0.043,999
"fr6_01",10,13.1634878710888,14.4588750689696,2.27873037853522,281,-0.568468832505527,0.281,999
"fr7_01",14,10.1250440137696,10.6835849670944,1.40216054201749,363,-0.3983430831117,0.363,999
"fr8_01",12,8.20022007101715,9.45876029963796,1.24267084572441,157,-1.01277038320404,0.157,999
"fr9_01",17,10.248945562657,11.2017215595394,1.70522767256551,282,-0.558738291790056,0.282,999
"fr10_01",6,5.52377349371548,5.36243402064284,1.04766832742997,580,0.153998616593117,0.58,999
"fo1_01",22,15.1188061063883,16.2658307635009,1.52112896599613,216,-0.754061412775353,0.216,999
"fo2_01",12,18.1181718556876,14.5690915992566,2.28458694581273,977,1.55348881027962,0.977,999
"fo3_01",18,14.8098234244233,15.0874016274445,1.98168604767366,456,-0.140071735049554,0.456,999
"fo4_01",22,14.3605252552729,10.9386644169678,1.79847576626341,984,1.90264495218332,0.984,999
"fo5_01",27,12.5067184179226,14.7065003313965,1.47420732810411,60,-1.49217947268171,0.06,999
"fo6_01",16,13.8595716595664,15.1931039789098,1.99399487098468,256,-0.668774197340276,0.256,999
"fo7_01",18,12.9001377755059,14.8783043735085,2.13163800411604,173,-0.928003063457741,0.173,999
"fo8_01",17,16.5198365036681,16.3433987532238,1.76236715402562,519,0.100114071032972,0.519,999
"fo9_01",23,14.9990896873125,15.8513448947394,1.56347447603076,296,-0.545103371044805,0.296,999
"fo10_01",17,12.7271333168289,13.5702143447989,1.78566347569608,328,-0.472138809716844,0.328,999
"bc1_01",23,14.6315440022823,15.6286944291377,1.6565636569994,288,-0.601939094004706,0.288,999
"bc2_01",9,15.2767454472126,16.2220289294615,1.89997655396893,313,-0.49752376168764,0.313,999
"bc3_01",9,14.8826157248433,16.076675561558,2.03207866147914,287,-0.587605125406658,0.287,999
"bc4_01",11,14.8581183396042,15.5859142354173,1.98611384919207,352,-0.366442183618645,0.352,999
