"","ntaxa","mpd.obs","mpd.rand.mean","mpd.rand.sd","mpd.obs.rank","mpd.obs.z","mpd.obs.p","runs"
"fr1_00",13,19.6801938566764,20.5775596964731,1.04028880330704,181,-0.862612225512805,0.181,999
"fr2_00",16,18.603554656245,20.5936718263798,0.887732570590344,30,-2.24179807755774,0.03,999
"fr3_00",19,16.0549739262067,20.6159330800026,0.845076298824408,1,-5.39709746935358,0.001,999
"fr4_00",20,18.2620418589926,20.630015710557,0.796325543846586,11,-2.97362538457094,0.011,999
"fr5_00",12,21.22487665055,20.5267353019529,1.18300873285419,709,0.590140486040774,0.709,999
"fr6_00",17,18.587430397525,20.5693980744556,0.911706300071789,29,-2.17391025681686,0.029,999
"fr7_00",9,18.6576675212444,20.5564537210226,1.39570816738193,100,-1.36044643440032,0.1,999
"fr8_00",16,19.1980736032508,20.5804191590842,0.919703763544114,77,-1.50303348820325,0.077,999
"fr9_00",26,18.4011094158468,20.6097656463303,0.625774084753922,5,-3.529478583876,0.005,999
"fr10_00",17,18.9537718692265,20.5463043342712,0.898356865551759,62,-1.77271697485902,0.062,999
"fo1_00",21,19.7154474992333,20.6057512630234,0.759132908771079,114,-1.17279036846312,0.114,999
"fo2_00",20,19.6777204636147,20.5867986845508,0.768559589772827,118,-1.18283374904569,0.118,999
"fo3_00",15,17.7030029220876,20.5934147600678,0.981786386319494,10,-2.94403332359876,0.01,999
"fo4_00",9,17.4245979662944,20.5752287916125,1.44004510548432,23,-2.18786954194634,0.023,999
"fo5_00",25,16.096050244982,20.5773317495807,0.630558518815321,1,-7.10684475886244,0.001,999
"fo6_00",21,20.0085533534229,20.6247521881596,0.735114262806506,166,-0.838235449798222,0.166,999
"fo7_00",20,19.7094858259394,20.6219349796632,0.768212752246807,125,-1.18775580209407,0.125,999
"fo8_00",24,18.3922187679603,20.5634350324213,0.684257802295066,6,-3.1730968316014,0.006,999
"fo9_00",19,18.6319740158889,20.5860259904711,0.807394765613422,28,-2.42019400893398,0.028,999
"fo10_00",23,19.829125702747,20.5864156734589,0.697591571854821,137,-1.0855778671441,0.137,999
