"","ntaxa","mpd.obs","mpd.rand.mean","mpd.rand.sd","mpd.obs.rank","mpd.obs.z","mpd.obs.p","runs"
"fr1_00",13,19.578270014662,20.959895011996,1.68641921204457,183,-0.819265451594888,0.183,999
"fr2_00",16,19.73788140238,20.8512183081495,1.63043872807882,230,-0.682844983129999,0.23,999
"fr3_00",19,16.5351967061792,20.773548870835,1.49182630086787,8,-2.84104936492284,0.008,999
"fr4_00",20,20.0893864830538,20.8914707024477,1.38708575450443,248,-0.578251356694548,0.248,999
"fr5_00",12,22.0130615788667,20.7294626189519,1.97629145333488,716,0.64949881645684,0.716,999
"fr6_00",17,19.3755247502574,20.7989526224455,1.57377271899935,184,-0.904468513784619,0.184,999
"fr7_00",9,21.0380995113111,20.7265700952511,2.36580415392889,483,0.131680137403865,0.483,999
"fr8_00",16,17.6260536126904,20.7144711493693,1.62151432117343,49,-1.90465017567276,0.049,999
"fr9_00",26,20.667804153306,20.8367482202355,1.20013691261903,398,-0.140770661374648,0.398,999
"fr10_00",17,19.9659462575174,20.7265646636446,1.52742332868793,286,-0.497974852054051,0.286,999
"fo1_00",21,21.262339428381,20.7999890195554,1.33269894501035,599,0.346927871862311,0.599,999
"fo2_00",20,21.7723264856401,20.835726180018,1.37910467311117,726,0.679136488972369,0.726,999
"fo3_00",15,19.6111812769581,20.7480618979141,1.6385812603746,220,-0.6938201042871,0.22,999
"fo4_00",9,20.3342687372667,20.6207406875696,2.53545463434132,381,-0.112986423193246,0.381,999
"fo5_00",25,18.087882689182,20.8133319172054,1.23776040724489,28,-2.20191986435397,0.028,999
"fo6_00",21,21.7161158491562,20.8351683372094,1.4121927441974,708,0.623815350678265,0.708,999
"fo7_00",20,20.8174500066468,20.845963829953,1.33524589040237,442,-0.0213547358663274,0.442,999
"fo8_00",24,20.3024633465893,20.8309519849742,1.22786529483106,323,-0.43041255470751,0.323,999
"fo9_00",19,19.5064802843037,20.7335977619295,1.50171467617547,191,-0.817144226592316,0.191,999
"fo10_00",23,19.7212218323931,20.9315105081582,1.20076946306221,156,-1.00792759392681,0.156,999
"bc1_00",18,18.9376119252072,20.8187291126646,1.477199506939,105,-1.2734347517861,0.105,999
"bc2_00",17,22.5526002565171,20.9032746711852,1.52298058871972,886,1.0829590327992,0.886,999
"bc3_00",17,18.7488610693865,20.815675343466,1.58431262460271,107,-1.30454952007834,0.107,999
"bc4_00",5,21.391872329364,20.85098970441,3.65231194195092,471,0.148093216995341,0.471,999
"bc5_00",14,18.8896227734968,20.8893501399834,1.80605109603175,139,-1.10723742582944,0.139,999
"bc6_00",17,17.4450405670044,20.7952384860106,1.49430385212882,22,-2.24197904210269,0.022,999
"bc7_00",22,20.5521337067434,20.8012952159291,1.33875756101464,369,-0.186113988403445,0.369,999
"bc8_00",16,21.8209825286708,20.7845326248281,1.67762514843596,699,0.617807800991183,0.699,999
"bc9_00",22,20.2085166877508,20.8582282003877,1.35693946447886,281,-0.478806556699566,0.281,999
"bc10_00",12,18.2676375696136,20.7609482801089,1.97067134076814,116,-1.26520879403637,0.116,999
"na1_00",17,18.1501273938035,20.7667693681825,1.5941705299997,67,-1.6413814740255,0.067,999
"na2_00",14,18.2933805671418,20.8392297102754,1.689181249153,76,-1.5071497770948,0.076,999
"na3_00",11,21.8733561102273,20.8031131877252,2.0635521069723,654,0.518641094104638,0.654,999
"na4_00",11,20.9670850103473,20.9229327296707,1.97822934425257,448,0.0223190909612559,0.448,999
"na5_00",18,22.4599605279758,20.7680405229038,1.46621474552036,899,1.15393738212034,0.899,999
"na6_00",14,18.2659786410363,20.730609737538,1.78809053390884,97,-1.37835923280344,0.097,999
"na7_00",14,17.3992913379275,20.7639302881459,1.8138871793377,53,-1.85493286933479,0.053,999
"na8_00",16,20.7174931837342,20.7516802082157,1.60044187739596,443,-0.0213609909640483,0.443,999
"na9_00",28,21.043449426172,20.8072827752587,1.11253065411704,534,0.212278780849157,0.534,999
"na10_00",18,19.3223521225928,20.7935664837791,1.47873201509303,138,-0.994916148544822,0.138,999
"fr1_01",20,19.1381291586246,20.7122603629841,1.43944924328751,140,-1.09356492540467,0.14,999
"fr2_01",22,20.7993183885542,20.8751734128774,1.27354891191218,427,-0.0595619246451519,0.427,999
"fr3_01",19,20.6191867905485,20.9067679554558,1.4864253919105,365,-0.193471644437959,0.365,999
"fr4_01",10,18.1129555716178,20.7595649035717,2.29462982865681,127,-1.15339271672555,0.127,999
"fr5_01",29,20.6438555952221,20.7892260215822,1.14167429676647,402,-0.12733090932492,0.402,999
"fr6_01",10,17.8824992443444,20.8167555558531,2.16955041027359,106,-1.35247205947091,0.106,999
"fr7_01",14,18.4203233999625,20.7834806887683,1.7952616599423,105,-1.31633028295256,0.105,999
"fr8_01",12,16.9103746049364,20.784319661235,1.91705362967554,41,-2.02078074203606,0.041,999
"fr9_01",17,19.5532973134668,20.9113973313381,1.51149042549587,170,-0.898517115929305,0.17,999
"fr10_01",6,19.1632530289133,20.9217819691472,3.0839233989265,256,-0.57022458497055,0.256,999
"fo1_01",22,20.136885377762,20.8191706461472,1.26902498487212,260,-0.537645260352331,0.26,999
"fo2_01",12,22.5793057710939,20.6942655496948,2.11421087135503,816,0.89160463931918,0.816,999
"fo3_01",18,21.2902103648261,20.8875406853411,1.46727818546692,557,0.274433085336796,0.557,999
"fo4_01",22,21.2665998880152,20.8302872066551,1.30702605168745,583,0.333820952380241,0.583,999
"fo5_01",27,20.4354595911818,20.8482981388072,1.18752338286953,315,-0.347646668335823,0.315,999
"fo6_01",16,19.1226686472783,20.7239666368109,1.6544782569993,153,-0.967856774640742,0.153,999
"fo7_01",18,21.3129211151059,20.7645597344696,1.5366258187305,594,0.356860709973823,0.594,999
"fo8_01",17,21.2963737587918,20.8125805667668,1.52784683829046,593,0.316650321158014,0.593,999
"fo9_01",23,20.374615208332,20.8295611134242,1.30883823881722,315,-0.347595211997539,0.315,999
"fo10_01",17,18.1993106214432,20.7364863408159,1.51672862857183,61,-1.67279477131099,0.061,999
"bc1_01",23,20.9456575485897,20.741304755936,1.30269470183639,517,0.156869289761947,0.517,999
"bc2_01",9,19.1967129364778,20.7984278034846,2.55962965367795,220,-0.625760396511006,0.22,999
"bc3_01",9,18.4336802385444,20.8343435654953,2.36150927507638,150,-1.01658009658811,0.15,999
"bc4_01",11,18.3013852682036,20.8294441706044,1.98959907705731,111,-1.27063735179241,0.111,999
"bc5_01",20,21.3910510193342,20.7690659511249,1.41259174289955,624,0.440314812355202,0.624,999
"bc6_01",18,18.1490155293628,20.7213763069942,1.55782176641772,71,-1.65125486951353,0.071,999
"bc7_01",17,18.6791197856382,20.7735524039279,1.61616450646804,110,-1.29592786495899,0.11,999
"bc8_01",13,20.3249246142821,20.7933899343733,1.88487947491912,359,-0.248538607547495,0.359,999
"bc9_01",19,19.7393504830398,20.7682792217423,1.50888452867878,227,-0.681913505736275,0.227,999
"bc10_01",9,21.3867884994889,20.7552771399391,2.39343147738832,542,0.263851865205229,0.542,999
"na1_01",8,19.2571372312357,20.7510141759918,2.59327259718562,259,-0.576058585733461,0.259,999
"na2_01",12,17.9927039890035,20.7923731592743,1.90857485247825,92,-1.46688989778706,0.092,999
"na3_01",13,18.6307517626,20.6741242346569,1.9303175571805,144,-1.05856803946887,0.144,999
"na4_01",13,20.3472287548687,20.8340338671349,1.8325550634893,348,-0.265642829492528,0.348,999
"na5_01",20,19.5356385586225,20.8303493322963,1.42039650444434,169,-0.911513629907352,0.169,999
"na6_01",8,19.6846930849,20.6631327566962,2.67172581032323,300,-0.366220091902994,0.3,999
"na7_01",12,18.2542836382141,20.765350642844,1.99041617319755,128,-1.2615788790522,0.128,999
"na8_01",9,19.6091311482444,20.7523611803334,2.36934051504018,275,-0.482509805927803,0.275,999
"na9_01",13,17.9662863001636,20.7354439743113,1.89935303530498,82,-1.45794784996516,0.082,999
"na10_01",16,17.746274775765,20.6562812204604,1.74594110537161,71,-1.66672657842946,0.071,999
"fr1_02",18,20.7649001507138,20.7975138129078,1.48496325648552,441,-0.0219626055066434,0.441,999
