"","ntaxa","mntd.obs","mntd.rand.mean","mntd.rand.sd","mntd.obs.rank","mntd.obs.z","mntd.obs.p","runs"
"na1_01",8,4.45614035087719,3.86742883234111,0.876669772338261,751.5,0.671531672599892,0.7515,999
"na2_01",12,4.59322033898305,3.32037121867630,0.677896549365815,950,1.87764507947049,0.95,999
"na3_01",13,4.66666666666667,3.25799712756235,0.648567498598501,967.5,2.17197060005063,0.9675,999
"na4_01",12,3.11428571428571,3.31471471471471,0.545381727978986,384.5,-0.367502228524831,0.3845,999
"na5_01",19,2.93055555555556,2.9009009009009,0.407911703279564,595.5,0.0726987100792506,0.5955,999
"na6_01",8,4.54901960784314,3.91430646332607,0.772015690736254,793.5,0.822150575607802,0.7935,999
"na7_01",12,3.76923076923077,3.32001232001232,0.8606214060373,750,0.521969876727631,0.75,999
"na8_01",9,4.09411764705882,3.67834893717247,0.797688783060773,717,0.521216693421500,0.717,999
"na9_01",13,2.63157894736842,3.26149834044571,0.629510590151524,146.5,-1.00064939801198,0.1465,999
"na10_01",16,3.54545454545455,3.0669912336579,0.4709840941599,852,1.01587997923812,0.852,999
"fr1_02",16,2.54216867469880,3.0855916157121,0.552223337445905,157.5,-0.984063700615578,0.1575,999
"fr2_02",16,2.75206611570248,3.05536941900578,0.5957953327847,350,-0.509072976261308,0.35,999
"fr3_02",9,3.26470588235294,3.67205440734852,0.834123080145306,355,-0.488355417433867,0.355,999
"fr4_02",6,2.58333333333333,4.37291458124791,1.27575306624698,47,-1.40276460646039,0.047,999
"fr5_02",13,2.58860759493671,3.2278290949177,0.66739646004131,165.5,-0.957783773593027,0.1655,999
"fr6_02",13,3.2,3.23653653653654,0.435914509204599,504.5,-0.0838158303177465,0.5045,999
"fr7_02",9,4.7027027027027,3.69108297486676,1.27909376145559,808,0.790887860077384,0.808,999
"fr8_02",7,7.46753246753247,4.05718705718706,1.55046706738862,962,2.19956004359982,0.962,999
"fr9_02",16,2.19834710743802,3.02462793371884,0.92309450721832,155,-0.895120510218141,0.155,999
"fr10_02",5,4.78461538461538,4.88571648571649,2.03494140000066,560.5,-0.0496825614246528,0.5605,999
"fo1_02",15,4.42342342342342,3.14034755476197,0.954204459221588,890.5,1.34465507498063,0.8905,999
"fo2_02",15,2.58415841584158,3.12419350043112,0.717649916093152,241.5,-0.752504908701811,0.2415,999
"fo3_02",15,3.104,3.10814814814815,0.657308895453392,567.5,-0.00631080482379135,0.5675,999
"fo4_02",13,4.36641221374046,3.21942553240263,0.787913967417413,908.5,1.45572578830829,0.9085,999
"fo5_02",20,2.14070351758794,2.90398941655223,0.770675883209111,56,-0.990411034773726,0.056,999
"fo6_02",15,4.2970297029703,3.15991238763516,0.905914283207358,877.5,1.25521513062937,0.8775,999
"fo7_02",16,2.97202797202797,3.04809004809005,0.784910583711915,555.5,-0.0969054025267075,0.5555,999
"fo8_02",12,3,3.33471769641982,0.853287214292473,420.5,-0.392268500937711,0.4205,999
"fo9_02",14,2.98863636363636,3.17239967239967,0.82232890750539,474,-0.223466920700589,0.474,999
"fo10_02",17,3.02083333333333,3.01455622288956,0.586099362360114,570,0.0107099765788864,0.57,999
"bc1_02",14,3.85888738127544,3.18314379508409,1.18037149651059,734,0.572483822414365,0.734,999
"bc2_02",16,2.3107822410148,3.01428066544346,1.02226374796829,399,-0.688177024595492,0.399,999
"bc3_02",9,3.82727272727273,3.67787787787788,1.15865779895233,618.5,0.128937853376496,0.6185,999
"bc4_02",7,5.04065040650407,4.09035051311474,1.06699517506147,819,0.89063185626362,0.819,999
"bc5_02",19,2.09818181818182,2.93591773591774,0.851505138598523,55.5,-0.983829550476622,0.0555,999
"bc6_02",15,3.62809917355372,3.13658286385559,0.94081695470657,725.5,0.522435641959096,0.7255,999
"bc7_02",13,2.95890410958904,3.24723353490477,0.863984838332876,444.5,-0.333720468836097,0.4445,999
"bc8_02",12,2.31,3.30818151484818,1.1039952832178,232,-0.904153785819442,0.232,999
"bc9_02",13,2.15060240963855,3.21523330559475,0.962108243886917,52,-1.10656041325983,0.052,999
"bc10_02",9,3.5,3.7032032032032,0.721357355851907,439.5,-0.281695613907236,0.4395,999
"na1_02",15,2.34010152284264,3.00166664126055,0.928909972255522,347,-0.712195086905503,0.347,999
"na2_02",13,3.83474576271186,3.21755653959044,1.05688741689526,752,0.5839687494194,0.752,999
"na3_02",10,3.76875,3.58287662662663,0.968760511537377,635,0.191867206765479,0.635,999
"na4_02",9,3.125,3.66028528528529,0.650481270260423,219.5,-0.82290653053082,0.2195,999
"na5_02",14,2.36140350877193,3.14067869038629,1.12192370626254,384,-0.694588390694015,0.384,999
"na6_02",17,2.67816091954023,3.01381841611727,0.639039430721933,344,-0.525253185390828,0.344,999
"na7_02",13,4.11898734177215,3.22202202202202,1.04883395702286,854,0.855202402386155,0.854,999
"na8_02",12,2.584,3.28635835835836,0.813237925551199,201.5,-0.863656669580814,0.2015,999
"na9_02",10,2.30769230769231,3.59081059081059,1.27285374562372,167,-1.00806419239434,0.167,999
"na10_02",11,3.83177570093458,3.40470376918975,0.829375714861172,741,0.514931802429634,0.741,999
"fr1_03",18,2.44444444444444,2.94012531049568,0.412008798844506,83,-1.20308320463396,0.083,999
"fr2_03",24,2.33812949640288,2.74270673551249,0.368589177964257,113.5,-1.09763732441663,0.1135,999
"fr3_03",17,2.83333333333333,2.99956206206206,0.382468809897424,364,-0.434620351848587,0.364,999
"fr4_03",22,2.44642857142857,2.80614543114543,0.355732454856134,132,-1.01120056606119,0.132,999
"fr5_03",22,2.45,2.78335001668335,0.357262929929661,174,-0.933066346259268,0.174,999
"fr6_03",25,2.4,2.74213304213304,0.446265230396249,228,-0.766658522397666,0.228,999
"fr7_03",25,2.13725490196078,2.7498805995538,0.368898835976993,11,-1.66068753231638,0.011,999
"fr8_03",26,2.40298507462687,2.70987405315764,0.266891997984318,119,-1.14986204475415,0.119,999
"fr9_03",22,2.44230769230769,2.80225417725418,0.375780269072441,165.5,-0.95786424826125,0.1655,999
"fr10_03",12,2.30508474576271,3.3107514293955,0.621003903795378,19,-1.61942087237531,0.019,999
"fo1_03",28,2.50515463917526,2.67262107468293,0.237514225175042,260.5,-0.705079602639606,0.2605,999
