"","PD","SR"
"1",73,22
"2",85,29
"3",77,21
"4",86,27
"5",64,22
"6",72,27
"7",87,31
"8",81,29
"9",71,26
"10",55,14
"11",93,35
"12",84,29
"13",99,35
"14",80,25
"15",108,39
"16",90,31
"17",97,35
"18",86,24
"19",100,35
"20",81,25
"21",86,32
"22",84,31
"23",72,22
"24",69,21
"25",101,36
"26",107,37
"27",79,26
"28",71,24
"29",81,28
"30",61,17
"31",92,34
"32",98,34
"33",85,28
"34",79,28
"35",82,28
"36",61,22
"37",88,33
"38",97,33
"39",79,28
"40",90,31
